months_as_customer,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,auto_model,collision_type_missing,property_damage_missing,police_report_available_missing,authorities_contacted_missing,injury_share,property_share,target,days_since_bind,incident_month,incident_dow,incident_weekend,policy_bind_year,policy_bind_month,policy_bind_quarter,is_holiday,holiday_window_2d,hour_sin,hour_cos,hour_bin_4,vehicle_age,csl_per_person,csl_per_incident,street_type,vehicle_age_bucket,vehicle_tier,body_type,claim_amount_risk_band,claim_amount_risk_band_encoded,days_since_bind_bucket_final,customer_tenure_bucket,umbrella_limit_bin,policy_annual_premium_bin,days_since_bind_bin,is_high_risk_premium
152,30,IN,500,1448.54,0,FEMALE,JD,craft-repair,wife,58600,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,1,YES,1,1,Missing,84590,Toyota,Highlander,0,0,1,0,0.0909090909090909,0.0909090909090909,1,1912,2,2,0,2009,11,4,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),15,500,1000,Lane,old,mid,suv,high,2,6y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(908.2, 1984.8]",0
160,38,OH,500,1733.56,0,MALE,High School,sales,wife,0,-43800,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,3,NO,2,1,YES,66780,Mercedes,ML350,0,0,0,0,0.1111111111111111,0.2222222222222222,0,1938,1,4,0,2009,9,3,0,0,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),19,250,500,Drive,old,premium,other,high,2,6y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(908.2, 1984.8]",0
56,36,IN,500,1533.07,0,MALE,JD,farming-fishing,own-child,0,-28800,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,1,YES,1,2,YES,58500,Ford,Escape,0,0,0,0,0.0,0.1111111111111111,0,1899,1,1,0,2009,11,4,0,1,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),14,100,300,Ave,old,mid,other,high,2,6y,3–5y,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(908.2, 1984.8]",0
286,41,IL,500,1106.77,0,FEMALE,College,prof-specialty,other-relative,45500,-62500,Parked Car,Missing,Trivial Damage,Police,WV,1,Missing,2,0,NO,5000,Dodge,RAM,1,1,0,0,0.1,0.1,0,4915,2,3,0,2001,9,3,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),12,100,300,Ridge,old,mid,pickup,low,0,15y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(4682.0, 5658.2]",0
3,29,IL,500,995.7,5000000,FEMALE,JD,priv-house-serv,unmarried,0,0,Parked Car,Missing,Trivial Damage,Police,PA,1,Missing,2,1,Missing,5000,Mercedes,E400,1,1,1,0,0.1,0.2,1,8102,2,0,0,1992,11,4,0,1,0.7071067811865475,0.7071067811865476,Night (0-5),7,100,300,Ridge,mid,premium,other,low,0,20y+,0–6mo,"(2000000.0, 6000000.0]","(953.9, 1050.656]","(7554.4, 8444.2]",0
286,41,IL,1000,1298.85,6000000,FEMALE,High School,sales,other-relative,71300,-70300,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,3,Missing,1,3,YES,54450,Saab,92x,0,1,0,0,0.1111111111111111,0.2222222222222222,0,5872,1,6,1,1998,12,4,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),8,250,500,Ridge,old,low,other,medium,1,20y,5y+,"(2000000.0, 6000000.0]","(1257.2, 1322.372]","(5658.2, 6660.4]",0
239,38,OH,1000,1276.73,5000000,FEMALE,Masters,handlers-cleaners,other-relative,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Police,WV,3,NO,1,3,Missing,61920,Saab,93,0,0,1,0,0.1111111111111111,0.1111111111111111,0,8944,2,3,0,1990,8,3,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),12,250,500,Ridge,old,low,other,high,2,20y+,5y+,"(2000000.0, 6000000.0]","(1257.2, 1322.372]","(8444.2, 9172.0]",0
64,29,OH,2000,1202.28,0,MALE,High School,exec-managerial,other-relative,0,-61400,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,1,Missing,1,2,NO,43700,Nissan,Pathfinder,0,1,0,0,0.1,0.1,1,1178,1,0,0,2011,10,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),8,250,500,St,old,mid,suv,medium,1,4y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(908.2, 1984.8]",0
98,31,IN,500,671.92,0,MALE,Masters,machine-op-inspct,wife,0,-26400,Single Vehicle Collision,Front Collision,Minor Damage,Other,NC,1,Missing,2,0,Missing,64080,Ford,Escape,0,1,1,0,0.1111111111111111,0.1111111111111111,0,9123,1,5,1,1990,2,1,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),18,100,300,Ridge,old,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(8444.2, 9172.0]",0
16,35,IL,1000,1358.03,0,MALE,JD,sales,own-child,59300,-31400,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,1,NO,2,1,Missing,55000,Volkswagen,Jetta,0,0,1,0,0.1818181818181818,0.1818181818181818,1,8848,2,1,0,1990,11,4,0,1,0.0,1.0,Night (0-5),7,250,500,Lane,mid,mid,other,medium,1,20y+,1–2y,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(8444.2, 9172.0]",1
70,27,IN,1000,1008.79,4000000,FEMALE,Masters,adm-clerical,own-child,46000,0,Vehicle Theft,Missing,Trivial Damage,Police,WV,1,NO,2,3,Missing,4400,Toyota,Camry,1,0,1,0,0.0,0.125,0,3833,1,1,0,2004,7,3,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),15,250,500,Lane,old,mid,sedan,low,0,12y,5y+,"(2000000.0, 6000000.0]","(953.9, 1050.656]","(3830.6, 4682.0]",0
75,27,OH,1000,1141.1,0,MALE,JD,armed-forces,other-relative,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,2,Missing,0,1,YES,71640,Toyota,Highlander,0,1,0,0,0.0833333333333333,0.1666666666666666,0,7750,2,5,1,1993,12,4,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),7,100,300,Lane,mid,mid,suv,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(7554.4, 8444.2]",0
246,44,OH,1000,1397.0,0,MALE,High School,machine-op-inspct,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,NY,1,NO,1,0,NO,61740,Accura,MDX,0,0,0,0,0.1111111111111111,0.1111111111111111,0,7241,1,5,1,1995,3,1,0,1,1.0,6.123233995736766e-17,Morning (6-11),18,100,300,Drive,old,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(6660.4, 7554.4]",1
110,27,OH,1000,1664.66,0,FEMALE,Associate,priv-house-serv,own-child,0,-66200,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,SC,1,Missing,0,3,Missing,57500,Audi,A3,0,1,1,0,0.1,0.1,0,2012,2,3,0,2009,8,3,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),5,500,1000,Ridge,mid,premium,sedan,medium,1,6y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(1984.8, 2909.4]",0
236,39,IN,1000,1151.39,4000000,FEMALE,Masters,exec-managerial,wife,0,-63900,Parked Car,Missing,Minor Damage,Police,NY,1,YES,0,0,Missing,8700,Accura,RSX,1,0,1,0,0.1,0.2,0,6633,1,3,0,1996,11,4,1,1,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),12,250,500,Lane,old,mid,other,low,0,20y,5y+,"(2000000.0, 6000000.0]","(1124.663, 1197.974]","(5658.2, 6660.4]",0
267,46,OH,2000,1546.01,0,FEMALE,MD,adm-clerical,wife,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,VA,4,NO,2,1,Missing,77100,Volkswagen,Jetta,0,0,1,0,0.2,0.1,0,3802,1,1,0,2004,8,3,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),19,100,300,Hwy,old,mid,other,high,2,12y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(2909.4, 3830.6]",0
463,57,IL,500,1063.67,0,MALE,Masters,priv-house-serv,wife,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,1,NO,2,0,YES,59400,Dodge,Neon,0,0,0,0,0.1111111111111111,0.1111111111111111,0,8599,2,1,0,1991,7,3,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),20,250,500,Drive,old,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(8444.2, 9172.0]",0
303,46,IN,1000,709.14,0,MALE,Masters,machine-op-inspct,husband,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,3,NO,1,0,NO,54890,Toyota,Corolla,0,0,0,0,0.1818181818181818,0.0909090909090909,0,3681,2,3,0,2005,1,1,0,1,0.7071067811865475,0.7071067811865476,Night (0-5),9,100,300,St,old,mid,sedan,medium,1,12y,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(2909.4, 3830.6]",0
137,30,IL,500,1039.55,0,MALE,MD,exec-managerial,unmarried,55600,-59700,Multi-vehicle Collision,Front Collision,Minor Damage,Other,WV,3,Missing,2,1,Missing,74030,Chevrolet,Tahoe,0,1,1,0,0.0909090909090909,0.1818181818181818,0,1158,2,0,0,2011,12,4,1,1,0.8660254037844386,0.5000000000000001,Night (0-5),10,250,500,Ridge,old,mid,suv,high,2,4y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(908.2, 1984.8]",0
56,42,IL,500,1339.39,0,FEMALE,Associate,adm-clerical,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,1,Missing,1,2,YES,61490,BMW,X5,0,1,0,0,0.1818181818181818,0.1818181818181818,0,6807,2,2,0,1996,7,3,0,0,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),17,250,500,Ave,old,premium,suv,high,2,20y,3–5y,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(6660.4, 7554.4]",1
75,27,IN,1000,1202.75,0,MALE,High School,handlers-cleaners,not-in-family,57900,-90100,Multi-vehicle Collision,Front Collision,Minor Damage,Police,SC,3,NO,0,2,YES,79560,Volkswagen,Passat,0,0,0,0,0.0833333333333333,0.1666666666666666,0,8204,1,2,0,1992,8,3,0,1,-0.2588190451025207,0.9659258262890684,Evening (18-23),12,250,500,Lane,old,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(7554.4, 8444.2]",0
131,33,IL,2000,1081.17,0,MALE,MD,sales,wife,0,-65200,Parked Car,Missing,Minor Damage,Police,NY,1,Missing,0,1,NO,4900,Toyota,Camry,1,1,0,0,0.1,0.1,0,8877,1,2,0,1990,10,4,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),5,100,300,Ridge,mid,mid,sedan,low,0,20y+,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(8444.2, 9172.0]",0
153,34,IL,500,991.39,0,MALE,High School,tech-support,other-relative,45600,-61400,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,3,Missing,1,0,NO,77770,Nissan,Pathfinder,0,1,0,0,0.1818181818181818,0.1818181818181818,0,7670,2,4,0,1994,2,1,0,0,0.0,1.0,Night (0-5),15,250,500,Ridge,old,mid,suv,high,2,20y+,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(7554.4, 8444.2]",0
255,43,IN,500,984.02,0,FEMALE,JD,transport-moving,unmarried,75800,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,2,Missing,2,2,Missing,74700,Nissan,Maxima,0,1,1,0,0.1,0.2,1,2837,2,1,0,2007,5,2,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),8,500,1000,Ave,old,mid,other,high,2,8y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(1984.8, 2909.4]",0
103,26,IL,500,1354.83,0,MALE,MD,tech-support,husband,66300,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,2,NO,2,2,Missing,40600,Volkswagen,Passat,0,0,1,0,0.1,0.1,0,272,1,6,1,2014,4,2,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),5,100,300,Hwy,mid,mid,other,medium,1,1y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(-0.001, 908.2]",1
97,28,OH,1000,830.31,0,MALE,JD,farming-fishing,husband,0,-32600,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,1,Missing,1,0,Missing,45270,Jeep,Wrangler,0,1,1,0,0.2222222222222222,0.2222222222222222,0,1797,1,1,0,2010,2,1,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),9,100,300,Ridge,old,mid,other,medium,1,5y,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(908.2, 1984.8]",0
214,36,IL,2000,987.42,7000000,FEMALE,Associate,machine-op-inspct,own-child,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,3,NO,0,3,Missing,47080,Saab,93,0,0,1,0,0.0909090909090909,0.1818181818181818,0,5354,1,5,1,2000,6,2,0,1,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),9,100,300,Ridge,old,low,other,medium,1,15y,5y+,"(6000000.0, 10000000.0]","(953.9, 1050.656]","(4682.0, 5658.2]",0
438,57,OH,500,1119.29,0,FEMALE,MD,machine-op-inspct,husband,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,1,Missing,0,0,NO,40700,Volkswagen,Passat,0,1,0,0,0.1,0.1,1,8503,1,3,0,1991,10,4,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),15,500,1000,Ave,old,mid,other,medium,1,20y+,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(8444.2, 9172.0]",0
87,27,OH,500,1048.39,0,FEMALE,Masters,transport-moving,own-child,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,NY,1,Missing,2,1,YES,34650,Ford,F150,0,1,0,0,0.1818181818181818,0.0909090909090909,0,4059,2,4,0,2004,1,1,0,1,0.4999999999999999,0.8660254037844387,Night (0-5),19,100,300,Lane,old,mid,pickup,medium,1,12y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(3830.6, 4682.0]",0
27,28,OH,1000,1074.47,0,MALE,MD,protective-serv,wife,0,0,Parked Car,Missing,Trivial Damage,Police,WV,1,Missing,2,0,Missing,3200,Jeep,Grand Cherokee,1,1,1,0,0.125,0.125,0,8240,2,4,0,1992,7,3,0,1,0.8660254037844386,0.5000000000000001,Night (0-5),3,500,1000,St,new,mid,other,low,0,20y+,2–3y,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(7554.4, 8444.2]",0
206,42,IL,1000,1230.76,0,MALE,High School,machine-op-inspct,unmarried,0,-74200,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,1,Missing,1,1,NO,78980,Saab,92x,0,1,0,0,0.0909090909090909,0.1818181818181818,1,7755,1,5,1,1993,10,4,0,1,0.4999999999999999,0.8660254037844387,Night (0-5),18,500,1000,Lane,old,low,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(7554.4, 8444.2]",0
127,31,OH,500,1255.02,0,MALE,Associate,sales,not-in-family,58200,0,Parked Car,Missing,Minor Damage,Missing,SC,1,YES,1,0,NO,6160,Nissan,Ultima,1,0,0,1,0.0909090909090909,0.1818181818181818,0,4571,1,1,0,2002,7,3,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),19,500,1000,St,old,mid,sedan,low,0,15y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(3830.6, 4682.0]",0
422,60,IN,1000,1555.52,0,FEMALE,MD,machine-op-inspct,own-child,43600,-67800,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NC,1,YES,1,1,NO,85250,Mercedes,E400,0,0,0,0,0.1818181818181818,0.0909090909090909,0,1553,2,5,1,2010,11,4,1,1,0.258819045102521,-0.9659258262890682,Morning (6-11),16,100,300,Hwy,old,premium,other,high,2,5y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(908.2, 1984.8]",0
303,50,IL,2000,836.11,5000000,MALE,Masters,sales,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,4,YES,1,2,NO,72840,Dodge,Neon,0,0,0,0,0.1666666666666666,0.0833333333333333,0,6532,1,1,0,1997,3,1,0,1,0.2588190451025207,0.9659258262890684,Night (0-5),5,100,300,St,mid,mid,other,high,2,20y,5y+,"(2000000.0, 6000000.0]","(433.329, 953.9]","(5658.2, 6660.4]",0
228,40,IN,500,1450.98,0,MALE,Associate,exec-managerial,husband,43700,0,Parked Car,Missing,Trivial Damage,Police,WV,1,Missing,0,2,NO,6050,Toyota,Camry,1,1,0,0,0.1818181818181818,0.1818181818181818,0,6532,1,6,1,1997,3,1,0,1,-0.8660254037844386,0.5000000000000001,Evening (18-23),5,100,300,Drive,mid,mid,sedan,low,0,20y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(5658.2, 6660.4]",0
239,39,IN,2000,625.08,0,FEMALE,JD,protective-serv,wife,44200,-37000,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,1,NO,2,3,YES,87890,BMW,X6,0,0,0,0,0.1818181818181818,0.0909090909090909,1,8904,1,5,1,1990,8,3,0,1,0.4999999999999999,-0.8660254037844387,Morning (6-11),1,250,500,Hwy,new,premium,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(8444.2, 9172.0]",0
330,47,IL,2000,1133.27,0,FEMALE,High School,craft-repair,wife,0,-56400,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,2,Missing,0,2,YES,60500,Ford,F150,0,1,0,0,0.1818181818181818,0.0909090909090909,1,277,3,6,1,2014,5,2,0,0,-0.8660254037844386,0.5000000000000001,Evening (18-23),16,100,300,Drive,old,mid,pickup,high,2,1y,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(-0.001, 908.2]",0
128,35,IN,500,1366.6,0,FEMALE,MD,machine-op-inspct,other-relative,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,3,Missing,2,1,NO,88220,Chevrolet,Malibu,0,1,0,0,0.1818181818181818,0.1818181818181818,0,3815,1,3,0,2004,7,3,1,1,0.4999999999999999,-0.8660254037844387,Morning (6-11),7,500,1000,Lane,mid,mid,sedan,high,2,12y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(2909.4, 3830.6]",1
147,37,OH,1000,1439.9,6000000,FEMALE,Associate,prof-specialty,husband,0,-48400,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,2,NO,1,2,NO,53680,Accura,MDX,0,0,0,0,0.1818181818181818,0.0909090909090909,0,2006,1,3,0,2009,8,3,0,0,0.4999999999999999,0.8660254037844387,Night (0-5),11,500,1000,Drive,old,mid,other,medium,1,6y,5y+,"(2000000.0, 6000000.0]","(1385.327, 1454.674]","(1984.8, 2909.4]",0
287,45,OH,1000,1230.69,0,MALE,Masters,transport-moving,not-in-family,0,-54600,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,1,NO,0,2,NO,53800,Accura,MDX,0,0,0,0,0.1,0.1,0,2746,1,5,1,2007,7,3,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),9,500,1000,Ave,old,mid,other,medium,1,8y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(1984.8, 2909.4]",0
142,29,OH,2000,1307.68,0,FEMALE,MD,craft-repair,husband,0,-48500,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,1,YES,1,2,NO,54360,Mercedes,E400,0,0,0,0,0.0833333333333333,0.1666666666666666,1,1831,1,3,0,2010,1,1,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),20,100,300,Lane,old,premium,other,medium,1,6y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(908.2, 1984.8]",1
162,35,IL,2000,1124.69,0,FEMALE,Masters,handlers-cleaners,husband,0,0,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,1,YES,0,3,YES,54340,Toyota,Camry,0,0,0,0,0.1818181818181818,0.0909090909090909,0,5394,2,4,0,2000,5,2,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),14,500,1000,Lane,old,mid,sedan,medium,1,15y,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(4682.0, 5658.2]",0
140,35,OH,1000,1520.78,0,FEMALE,High School,craft-repair,wife,0,-42900,Parked Car,Missing,Trivial Damage,Missing,SC,1,Missing,0,2,YES,2860,Chevrolet,Tahoe,1,1,0,1,0.1818181818181818,0.0909090909090909,1,2497,1,2,0,2008,3,1,0,1,0.9659258262890684,0.2588190451025207,Night (0-5),18,100,300,Hwy,old,mid,suv,low,0,7y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(1984.8, 2909.4]",0
106,28,OH,2000,1609.11,0,MALE,High School,craft-repair,own-child,0,0,Vehicle Theft,Missing,Minor Damage,Police,WV,1,YES,2,1,YES,5490,Saab,95,1,0,0,0,0.0,0.2222222222222222,0,9022,1,6,1,1990,5,2,0,1,0.8660254037844387,-0.4999999999999998,Morning (6-11),16,100,300,Ave,old,low,other,low,0,20y+,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(8444.2, 9172.0]",0
292,45,IL,1000,1358.91,0,MALE,Masters,craft-repair,unmarried,0,0,Vehicle Theft,Missing,Trivial Damage,Police,WV,1,NO,0,2,Missing,7370,Suburu,Impreza,1,0,1,0,0.0909090909090909,0.1818181818181818,0,8739,1,4,0,1991,2,1,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),18,500,1000,Ridge,old,mid,other,low,0,20y+,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(8444.2, 9172.0]",1
34,34,OH,500,1295.87,0,FEMALE,PhD,priv-house-serv,husband,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NC,3,Missing,1,0,NO,50800,Audi,A3,0,1,0,0,0.1,0.1,1,8335,1,1,0,1992,3,1,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),18,500,1000,Hwy,old,premium,sedan,medium,1,20y+,2–3y,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(7554.4, 8444.2]",0
290,48,IL,500,1161.03,5000000,MALE,Associate,adm-clerical,not-in-family,45300,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,VA,2,Missing,1,1,Missing,41520,Nissan,Ultima,0,1,1,0,0.125,0.125,0,660,2,4,0,2013,4,2,0,1,-0.8660254037844386,0.5000000000000001,Evening (18-23),1,250,500,Hwy,new,mid,sedan,medium,1,2y,5y+,"(2000000.0, 6000000.0]","(1124.663, 1197.974]","(-0.001, 908.2]",0
182,38,OH,2000,1441.06,0,FEMALE,Masters,armed-forces,husband,53800,-78300,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,1,Missing,2,3,YES,89650,Dodge,RAM,0,1,0,0,0.0909090909090909,0.1818181818181818,0,2099,1,3,0,2009,4,2,0,0,-1.0,-1.8369701987210294e-16,Evening (18-23),10,500,1000,Lane,old,mid,pickup,high,2,6y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(1984.8, 2909.4]",0
362,55,OH,1000,1097.99,0,FEMALE,JD,other-service,unmarried,44400,-71500,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,3,NO,0,3,NO,39690,Suburu,Legacy,0,0,0,0,0.0,0.0,0,2269,2,1,0,2008,12,4,0,1,0.0,1.0,Night (0-5),17,100,300,Hwy,old,mid,other,medium,1,7y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(1984.8, 2909.4]",0
143,32,IL,1000,1464.42,0,FEMALE,High School,exec-managerial,husband,79900,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,1,Missing,2,0,NO,62260,Saab,92x,0,1,0,0,0.0909090909090909,0.0909090909090909,0,5307,1,3,0,2000,7,3,0,0,0.2588190451025207,0.9659258262890684,Night (0-5),20,500,1000,Lane,old,low,other,high,2,15y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(4682.0, 5658.2]",0
183,38,IL,500,1543.68,0,FEMALE,Masters,prof-specialty,not-in-family,20200,0,Single Vehicle Collision,Side Collision,Major Damage,Police,NC,1,NO,0,1,YES,51920,Audi,A3,0,0,0,0,0.1818181818181818,0.0909090909090909,1,227,1,5,1,2014,6,2,0,0,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),14,250,500,Hwy,old,premium,sedan,medium,1,1y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(-0.001, 908.2]",0
254,40,IL,500,1390.89,5000000,MALE,College,armed-forces,wife,0,-74400,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,1,Missing,2,2,Missing,53460,Volkswagen,Jetta,0,1,1,0,0.1818181818181818,0.0909090909090909,0,7251,2,5,1,1995,4,2,0,0,-0.2588190451025207,0.9659258262890684,Evening (18-23),6,250,500,Ave,mid,mid,other,medium,1,20y,5y+,"(2000000.0, 6000000.0]","(1385.327, 1454.674]","(6660.4, 7554.4]",1
249,43,OH,2000,1148.58,0,FEMALE,MD,adm-clerical,not-in-family,0,-71200,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,3,YES,2,1,YES,57100,Honda,CRV,0,0,0,0,0.1,0.1,0,8919,2,0,0,1990,9,3,1,1,0.8660254037844386,0.5000000000000001,Night (0-5),1,100,300,Ave,new,mid,suv,medium,1,20y+,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(8444.2, 9172.0]",0
169,36,IN,500,1616.26,0,MALE,High School,exec-managerial,unmarried,50700,-57600,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,3,NO,2,3,Missing,77440,Dodge,Neon,0,0,1,0,0.1818181818181818,0.0909090909090909,0,5904,2,0,0,1998,12,4,0,0,0.0,1.0,Night (0-5),11,250,500,Ave,old,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(5658.2, 6660.4]",0
235,40,IL,500,1398.94,0,MALE,College,craft-repair,husband,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,1,NO,1,2,NO,68300,Suburu,Forrestor,0,0,0,0,0.1,0.2,0,7047,1,5,1,1995,10,4,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),12,500,1000,Ridge,old,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(6660.4, 7554.4]",1
112,32,OH,1000,1238.92,0,MALE,Associate,other-service,other-relative,57800,-53700,Parked Car,Missing,Trivial Damage,Missing,NY,1,Missing,0,2,Missing,5060,Honda,CRV,1,1,1,1,0.0909090909090909,0.1818181818181818,0,5531,2,2,0,1999,12,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),3,500,1000,Hwy,new,mid,suv,low,0,20y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(4682.0, 5658.2]",0
